country,iso_code_3,year,variable,WUI,WUI World,WUI LAC,input1,input2,input3,input4,input5
Brazil,BRA,1999,Annual Average,0.296813275,0.119251848,0.193753015,,,,,
Brazil,BRA,2000,Annual Average,0.162289275,0.121372306,0.234701545,,,,,
Brazil,BRA,2001,Annual Average,0.373970075,0.143885188,0.224252105,,,,,
Brazil,BRA,2002,Annual Average,0.3490374,0.141118177,0.228493079,,,,,
Brazil,BRA,2003,Annual Average,0.117342325,0.164099324,0.213140634,,,,,
Brazil,BRA,2004,Annual Average,0.2683731,0.137963436,0.251508776,,,,,
Brazil,BRA,2005,Annual Average,0.253420525,0.144061392,0.208843308,,,,,
Brazil,BRA,2006,Annual Average,0.230186075,0.14031734,0.199182593,,,,,
Brazil,BRA,2007,Annual Average,0.045668975,0.136123963,0.182837445,,,,,
Brazil,BRA,2008,Annual Average,0.07493785,0.131968775,0.120888968,,,,,
Brazil,BRA,2009,Annual Average,0.331343525,0.138500589,0.169262499,,,,,
Brazil,BRA,2010,Annual Average,0.173591825,0.152337145,0.182435889,,,,,
Brazil,BRA,2011,Annual Average,0.061748725,0.176647148,0.243975178,,,,,
Brazil,BRA,2012,Annual Average,0.2037661,0.225909617,0.183695025,,,,,
Brazil,BRA,2013,Annual Average,0.42892435,0.226703179,0.280524661,,,,,
Brazil,BRA,2014,Annual Average,0.253388075,0.199616777,0.163373681,,,,,
Brazil,BRA,2015,Annual Average,0.42977295,0.235984878,0.233332814,,,,,
Brazil,BRA,2016,Annual Average,0.494839125,0.278571657,0.238962083,,,,,
Brazil,BRA,2017,Annual Average,0.7045865,0.243450628,0.285571645,,,,,
Brazil,BRA,2018,Annual Average,1.090200375,0.199243691,0.410956063,,,,,
Brazil,BRA,2019,Annual Average,0.428741325,0.26686817,0.353607676,,,,,
Brazil,BRA,2020,Annual Average,0.26333715,0.273021605,0.284161693,,,,,
Brazil,BRA,2021,Annual Average,0.2509368,0.217772202,0.290546388,,,,,
Brazil,BRA,2022,Annual Average,0.636830275,0.236557435,0.311440173,,,,,
Brazil,BRA,2023,Annual Average,0.183562775,0.208037042,0.209689291,,,,,
Brazil,BRA,2024,Annual Average,0.10173605,0.176795038,0.228082571,,,,,
Brazil,BRA,2025,Annual Average,0.633134,0.312139356,0.45899374,increased,4.891391921,above,55.85568783,higher
Brazil,BRA,1952,Moving Average,,,,,,,,
Brazil,BRA,1953,Moving Average,,,,,,,,
Brazil,BRA,1954,Moving Average,,,,,,,,
Brazil,BRA,1955,Moving Average,,,,,,,,
Brazil,BRA,1956,Moving Average,,,,,,,,
Brazil,BRA,1957,Moving Average,,,,,,,,
Brazil,BRA,1958,Moving Average,,,,,,,,
Brazil,BRA,1959,Moving Average,,,,,,,,
Brazil,BRA,1960,Moving Average,,,,,,,,
Brazil,BRA,1961,Moving Average,0.16402691,0.101870829,0.070019082,,,,,
Brazil,BRA,1962,Moving Average,0.191579613,0.103085778,0.076795465,,,,,
Brazil,BRA,1963,Moving Average,0.19958128,0.102439185,0.091583805,,,,,
Brazil,BRA,1964,Moving Average,0.210743145,0.102741675,0.09087508,,,,,
Brazil,BRA,1965,Moving Average,0.17688351,0.100522058,0.077208159,,,,,
Brazil,BRA,1966,Moving Average,0.17690325,0.101968558,0.089572231,,,,,
Brazil,BRA,1967,Moving Average,0.161584408,0.101045291,0.093747132,,,,,
Brazil,BRA,1968,Moving Average,0.161211603,0.102590345,0.098376345,,,,,
Brazil,BRA,1969,Moving Average,0.15766248,0.105700996,0.104137422,,,,,
Brazil,BRA,1970,Moving Average,0.155968803,0.109438625,0.11052704,,,,,
Brazil,BRA,1971,Moving Average,0.139739908,0.115667182,0.119826812,,,,,
Brazil,BRA,1972,Moving Average,0.114250933,0.117100552,0.121663334,,,,,
Brazil,BRA,1973,Moving Average,0.102702755,0.115468129,0.115189885,,,,,
Brazil,BRA,1974,Moving Average,0.087716635,0.111786416,0.11061308,,,,,
Brazil,BRA,1975,Moving Average,0.065977765,0.108683389,0.106903616,,,,,
Brazil,BRA,1976,Moving Average,0.04311912,0.110823611,0.102868736,,,,,
Brazil,BRA,1977,Moving Average,0.03873575,0.109286807,0.102321584,,,,,
Brazil,BRA,1978,Moving Average,0.042802418,0.106173481,0.108657142,,,,,
Brazil,BRA,1979,Moving Average,0.042896075,0.10534234,0.106028612,,,,,
Brazil,BRA,1980,Moving Average,0.040198903,0.104970283,0.109615339,,,,,
Brazil,BRA,1981,Moving Average,0.0425777,0.101671562,0.110679255,,,,,
Brazil,BRA,1982,Moving Average,0.046042108,0.100608303,0.11419479,,,,,
Brazil,BRA,1983,Moving Average,0.04553022,0.099360233,0.112356868,,,,,
Brazil,BRA,1984,Moving Average,0.04303148,0.095781342,0.115030517,,,,,
Brazil,BRA,1985,Moving Average,0.045309923,0.093580866,0.113801136,,,,,
Brazil,BRA,1986,Moving Average,0.051875005,0.087074786,0.11154252,,,,,
Brazil,BRA,1987,Moving Average,0.060609075,0.083562153,0.104740629,,,,,
Brazil,BRA,1988,Moving Average,0.075569328,0.084308185,0.099736937,,,,,
Brazil,BRA,1989,Moving Average,0.09005794,0.083410741,0.101668163,,,,,
Brazil,BRA,1990,Moving Average,0.097884293,0.085497105,0.100223472,,,,,
Brazil,BRA,1991,Moving Average,0.120813338,0.084818957,0.091208924,,,,,
Brazil,BRA,1992,Moving Average,0.147765463,0.085595933,0.0894306,,,,,
Brazil,BRA,1993,Moving Average,0.17004425,0.089247691,0.099271706,,,,,
Brazil,BRA,1994,Moving Average,0.190072918,0.094494927,0.106888508,,,,,
Brazil,BRA,1995,Moving Average,0.19386577,0.098740213,0.120580908,,,,,
Brazil,BRA,1996,Moving Average,0.206590298,0.10316946,0.131746819,,,,,
Brazil,BRA,1997,Moving Average,0.207244555,0.107394259,0.143951078,,,,,
Brazil,BRA,1998,Moving Average,0.21285569,0.109999981,0.156600098,,,,,
Brazil,BRA,1999,Moving Average,0.218865678,0.113688397,0.165846774,,,,,
Brazil,BRA,2000,Moving Average,0.222862718,0.115126629,0.178763306,,,,,
Brazil,BRA,2001,Moving Average,0.22974644,0.11989109,0.194379032,,,,,
Brazil,BRA,2002,Moving Average,0.23216992,0.122237648,0.204194972,,,,,
Brazil,BRA,2003,Moving Average,0.216907128,0.126523704,0.206743796,,,,,
Brazil,BRA,2004,Moving Average,0.221746583,0.128734098,0.215680786,,,,,
Brazil,BRA,2005,Moving Average,0.24101734,0.132860249,0.218607725,,,,,
Brazil,BRA,2006,Moving Average,0.242044803,0.135454035,0.217933246,,,,,
Brazil,BRA,2007,Moving Average,0.237223373,0.138489544,0.218574238,,,,,
Brazil,BRA,2008,Moving Average,0.217203888,0.138016175,0.205760147,,,,,
Brazil,BRA,2009,Moving Average,0.220656913,0.139941049,0.203311095,,,,,
Brazil,BRA,2010,Moving Average,0.221787168,0.143037533,0.198084529,,,,,
Brazil,BRA,2011,Moving Average,0.190565033,0.146313729,0.200056837,,,,,
Brazil,BRA,2012,Moving Average,0.176037903,0.154792873,0.195577031,,,,,
Brazil,BRA,2013,Moving Average,0.207196105,0.161053259,0.202315434,,,,,
Brazil,BRA,2014,Moving Average,0.205697603,0.167218593,0.193501925,,,,,
Brazil,BRA,2015,Moving Average,0.223332845,0.176410941,0.195950875,,,,,
Brazil,BRA,2016,Moving Average,0.24979815,0.190236373,0.199928824,,,,,
Brazil,BRA,2017,Moving Average,0.315689903,0.200969039,0.210202244,,,,,
Brazil,BRA,2018,Moving Average,0.417216155,0.207696531,0.239208954,,,,,
Brazil,BRA,2019,Moving Average,0.426955935,0.220533289,0.257643471,,,,,
Brazil,BRA,2020,Moving Average,0.435930468,0.232601735,0.267816052,,,,,
Brazil,BRA,2021,Moving Average,0.454849275,0.23671424,0.272473173,,,,,
Brazil,BRA,2022,Moving Average,0.498155693,0.237779022,0.285247688,,,,,
Brazil,BRA,2023,Moving Average,0.473619535,0.235912408,0.278164151,,,,,
Brazil,BRA,2024,Moving Average,0.458454333,0.233630235,0.28463504,,,,,
Brazil,BRA,2025,Moving Average,0.478790438,0.241245682,0.307201132,increased,4.891391921,above,55.85568783,higher
Chile,CHL,1952,Annual Average,0,0.094032258,0.02683252,,,,,
Chile,CHL,1953,Annual Average,0.04464285,0.119992027,0.02447165,,,,,
Chile,CHL,1954,Annual Average,0.084956525,0.132968278,0.112089663,,,,,
Chile,CHL,1955,Annual Average,0.161011475,0.135578224,0.228707565,,,,,
Chile,CHL,1956,Annual Average,0,0.099280593,0.033562534,,,,,
Chile,CHL,1957,Annual Average,0.0314031,0.123247919,0.086126338,,,,,
Chile,CHL,1958,Annual Average,0,0.118867639,0.062928884,,,,,
Chile,CHL,1959,Annual Average,0.1821114,0.068547041,0.050648547,,,,,
Chile,CHL,1960,Annual Average,0,0.052470631,0.020219676,,,,,
Chile,CHL,1961,Annual Average,0.10435835,0.073723685,0.054603445,,,,,
Chile,CHL,1962,Annual Average,0.6444437,0.106181739,0.094596351,,,,,
Chile,CHL,1963,Annual Average,0.23536015,0.113526106,0.172355044,,,,,
Chile,CHL,1964,Annual Average,0.135110675,0.135993169,0.105002415,,,,,
Chile,CHL,1965,Annual Average,0.302646425,0.113382053,0.092038359,,,,,
Chile,CHL,1966,Annual Average,0.27297665,0.113745596,0.157203246,,,,,
Chile,CHL,1967,Annual Average,0.270092475,0.114015255,0.127875353,,,,,
Chile,CHL,1968,Annual Average,0.522541825,0.134318179,0.109221016,,,,,
Chile,CHL,1969,Annual Average,0.3657062,0.099653543,0.108259313,,,,,
Chile,CHL,1970,Annual Average,0.404088775,0.089846921,0.084115855,,,,,
Chile,CHL,1971,Annual Average,0.43003635,0.136009262,0.147601164,,,,,
Chile,CHL,1972,Annual Average,0.028130975,0.120515433,0.112961579,,,,,
Chile,CHL,1973,Annual Average,0.1263145,0.097201875,0.107620554,,,,,
Chile,CHL,1974,Annual Average,0.056361325,0.099176045,0.059234361,,,,,
Chile,CHL,1975,Annual Average,0,0.082351783,0.054943721,,,,,
Chile,CHL,1976,Annual Average,0.15639015,0.135147809,0.116854441,,,,,
Chile,CHL,1977,Annual Average,0.1482404,0.098647216,0.122403836,,,,,
Chile,CHL,1978,Annual Average,0.1116171,0.103184926,0.172576598,,,,,
Chile,CHL,1979,Annual Average,0.042512725,0.091342129,0.081974006,,,,,
Chile,CHL,1980,Annual Average,0.122198975,0.086126352,0.119983133,,,,,
Chile,CHL,1981,Annual Average,0.172897675,0.10302205,0.158240325,,,,,
Chile,CHL,1982,Annual Average,0.071731575,0.109882842,0.14811692,,,,,
Chile,CHL,1983,Annual Average,0.0945305,0.084721178,0.089241334,,,,,
Chile,CHL,1984,Annual Average,0.008508325,0.063387132,0.085970854,,,,,
Chile,CHL,1985,Annual Average,0.023317625,0.060347026,0.042649915,,,,,
Chile,CHL,1986,Annual Average,0.048665575,0.070087014,0.094268276,,,,,
Chile,CHL,1987,Annual Average,0.044164125,0.063520881,0.054384934,,,,,
Chile,CHL,1988,Annual Average,0.121422475,0.110645242,0.122539676,,,,,
Chile,CHL,1989,Annual Average,0.065373125,0.082367692,0.101286259,,,,,
Chile,CHL,1990,Annual Average,0.017452,0.10698999,0.105536229,,,,,
Chile,CHL,1991,Annual Average,0.0379075,0.096240572,0.068094843,,,,,
Chile,CHL,1992,Annual Average,0.017011425,0.117652603,0.130333683,,,,,
Chile,CHL,1993,Annual Average,0,0.121238764,0.187652388,,,,,
Chile,CHL,1994,Annual Average,0,0.115859491,0.162138874,,,,,
Chile,CHL,1995,Annual Average,0.012763575,0.10279988,0.179573919,,,,,
Chile,CHL,1996,Annual Average,0,0.114379485,0.205927389,,,,,
Chile,CHL,1997,Annual Average,0.01613945,0.105768869,0.17642752,,,,,
Chile,CHL,1998,Annual Average,0.0658058,0.136702468,0.249029883,,,,,
Chile,CHL,1999,Annual Average,0,0.119251848,0.193753015,,,,,
Chile,CHL,2000,Annual Average,0,0.121372306,0.234701545,,,,,
Chile,CHL,2001,Annual Average,0.101789875,0.143885188,0.224252105,,,,,
Chile,CHL,2002,Annual Average,0.015437825,0.141118177,0.228493079,,,,,
Chile,CHL,2003,Annual Average,0.09350985,0.164099324,0.213140634,,,,,
Chile,CHL,2004,Annual Average,0.1058834,0.137963436,0.251508776,,,,,
Chile,CHL,2005,Annual Average,0.044311625,0.144061392,0.208843308,,,,,
Chile,CHL,2006,Annual Average,0.015822775,0.14031734,0.199182593,,,,,
Chile,CHL,2007,Annual Average,0.01668335,0.136123963,0.182837445,,,,,
Chile,CHL,2008,Annual Average,0,0.131968775,0.120888968,,,,,
Chile,CHL,2009,Annual Average,0,0.138500589,0.169262499,,,,,
Chile,CHL,2010,Annual Average,0.0987775,0.152337145,0.182435889,,,,,
Chile,CHL,2011,Annual Average,0.0480979,0.176647148,0.243975178,,,,,
Chile,CHL,2012,Annual Average,0.06965145,0.225909617,0.183695025,,,,,
Chile,CHL,2013,Annual Average,0.258577725,0.226703179,0.280524661,,,,,
Chile,CHL,2014,Annual Average,0.126432975,0.199616777,0.163373681,,,,,
Chile,CHL,2015,Annual Average,0.337096425,0.235984878,0.233332814,,,,,
Chile,CHL,2016,Annual Average,0.2318584,0.278571657,0.238962083,,,,,
Chile,CHL,2017,Annual Average,0.167515975,0.243450628,0.285571645,,,,,
Chile,CHL,2018,Annual Average,0.29807205,0.199243691,0.410956063,,,,,
Chile,CHL,2019,Annual Average,0.33315075,0.26686817,0.353607676,,,,,
Chile,CHL,2020,Annual Average,0.43990735,0.273021605,0.284161693,,,,,
Chile,CHL,2021,Annual Average,0.932510025,0.217772202,0.290546388,,,,,
Chile,CHL,2022,Annual Average,1.04564575,0.236557435,0.311440173,,,,,
Chile,CHL,2023,Annual Average,0.817112025,0.208037042,0.209689291,,,,,
Chile,CHL,2024,Annual Average,0.546941075,0.176795038,0.228082571,,,,,
Chile,CHL,2025,Annual Average,1.160093,0.312139356,0.45899374,increased,8.940483757,above,94.42657515,higher
Chile,CHL,1952,Moving Average,,,,,,,,
Chile,CHL,1953,Moving Average,,,,,,,,
Chile,CHL,1954,Moving Average,,,,,,,,
Chile,CHL,1955,Moving Average,,,,,,,,
Chile,CHL,1956,Moving Average,,,,,,,,
Chile,CHL,1957,Moving Average,,,,,,,,
Chile,CHL,1958,Moving Average,,,,,,,,
Chile,CHL,1959,Moving Average,,,,,,,,
Chile,CHL,1960,Moving Average,,,,,,,,
Chile,CHL,1961,Moving Average,0.06084837,0.101870829,0.070019082,,,,,
Chile,CHL,1962,Moving Average,0.12529274,0.103085778,0.076795465,,,,,
Chile,CHL,1963,Moving Average,0.14436447,0.102439185,0.091583805,,,,,
Chile,CHL,1964,Moving Average,0.149379885,0.102741675,0.09087508,,,,,
Chile,CHL,1965,Moving Average,0.16354338,0.100522058,0.077208159,,,,,
Chile,CHL,1966,Moving Average,0.190841045,0.101968558,0.089572231,,,,,
Chile,CHL,1967,Moving Average,0.214709983,0.101045291,0.093747132,,,,,
Chile,CHL,1968,Moving Average,0.266964165,0.102590345,0.098376345,,,,,
Chile,CHL,1969,Moving Average,0.285323645,0.105700996,0.104137422,,,,,
Chile,CHL,1970,Moving Average,0.325732523,0.109438625,0.11052704,,,,,
Chile,CHL,1971,Moving Average,0.358300323,0.115667182,0.119826812,,,,,
Chile,CHL,1972,Moving Average,0.29666905,0.117100552,0.121663334,,,,,
Chile,CHL,1973,Moving Average,0.285764485,0.115468129,0.115189885,,,,,
Chile,CHL,1974,Moving Average,0.27788955,0.111786416,0.11061308,,,,,
Chile,CHL,1975,Moving Average,0.247624908,0.108683389,0.106903616,,,,,
Chile,CHL,1976,Moving Average,0.235966258,0.110823611,0.102868736,,,,,
Chile,CHL,1977,Moving Average,0.22378105,0.109286807,0.102321584,,,,,
Chile,CHL,1978,Moving Average,0.182688578,0.106173481,0.108657142,,,,,
Chile,CHL,1979,Moving Average,0.15036923,0.10534234,0.106028612,,,,,
Chile,CHL,1980,Moving Average,0.12218025,0.104970283,0.109615339,,,,,
Chile,CHL,1981,Moving Average,0.096466383,0.101671562,0.110679255,,,,,
Chile,CHL,1982,Moving Average,0.100826443,0.100608303,0.11419479,,,,,
Chile,CHL,1983,Moving Average,0.097648043,0.099360233,0.112356868,,,,,
Chile,CHL,1984,Moving Average,0.092862743,0.095781342,0.115030517,,,,,
Chile,CHL,1985,Moving Average,0.095194505,0.093580866,0.113801136,,,,,
Chile,CHL,1986,Moving Average,0.084422048,0.087074786,0.11154252,,,,,
Chile,CHL,1987,Moving Average,0.07401442,0.083562153,0.104740629,,,,,
Chile,CHL,1988,Moving Average,0.074994958,0.084308185,0.099736937,,,,,
Chile,CHL,1989,Moving Average,0.077280998,0.083410741,0.101668163,,,,,
Chile,CHL,1990,Moving Average,0.0668063,0.085497105,0.100223472,,,,,
Chile,CHL,1991,Moving Average,0.053307283,0.084818957,0.091208924,,,,,
Chile,CHL,1992,Moving Average,0.047835268,0.085595933,0.0894306,,,,,
Chile,CHL,1993,Moving Average,0.038382218,0.089247691,0.099271706,,,,,
Chile,CHL,1994,Moving Average,0.037531385,0.094494927,0.106888508,,,,,
Chile,CHL,1995,Moving Average,0.03647598,0.098740213,0.120580908,,,,,
Chile,CHL,1996,Moving Average,0.031609423,0.10316946,0.131746819,,,,,
Chile,CHL,1997,Moving Average,0.028806955,0.107394259,0.143951078,,,,,
Chile,CHL,1998,Moving Average,0.023245288,0.109999981,0.156600098,,,,,
Chile,CHL,1999,Moving Average,0.016707975,0.113688397,0.165846774,,,,,
Chile,CHL,2000,Moving Average,0.014962775,0.115126629,0.178763306,,,,,
Chile,CHL,2001,Moving Average,0.021351013,0.11989109,0.194379032,,,,,
Chile,CHL,2002,Moving Average,0.021193653,0.122237648,0.204194972,,,,,
Chile,CHL,2003,Moving Average,0.030544638,0.126523704,0.206743796,,,,,
Chile,CHL,2004,Moving Average,0.041132978,0.128734098,0.215680786,,,,,
Chile,CHL,2005,Moving Average,0.044287783,0.132860249,0.218607725,,,,,
Chile,CHL,2006,Moving Average,0.04587006,0.135454035,0.217933246,,,,,
Chile,CHL,2007,Moving Average,0.04592445,0.138489544,0.218574238,,,,,
Chile,CHL,2008,Moving Average,0.03934387,0.138016175,0.205760147,,,,,
Chile,CHL,2009,Moving Average,0.03934387,0.139941049,0.203311095,,,,,
Chile,CHL,2010,Moving Average,0.04922162,0.143037533,0.198084529,,,,,
Chile,CHL,2011,Moving Average,0.043852423,0.146313729,0.200056837,,,,,
Chile,CHL,2012,Moving Average,0.049273785,0.154792873,0.195577031,,,,,
Chile,CHL,2013,Moving Average,0.065780573,0.161053259,0.202315434,,,,,
Chile,CHL,2014,Moving Average,0.06783553,0.167218593,0.193501925,,,,,
Chile,CHL,2015,Moving Average,0.09711401,0.176410941,0.195950875,,,,,
Chile,CHL,2016,Moving Average,0.118717573,0.190236373,0.199928824,,,,,
Chile,CHL,2017,Moving Average,0.133800835,0.200969039,0.210202244,,,,,
Chile,CHL,2018,Moving Average,0.16360804,0.207696531,0.239208954,,,,,
Chile,CHL,2019,Moving Average,0.196923115,0.220533289,0.257643471,,,,,
Chile,CHL,2020,Moving Average,0.2310361,0.232601735,0.267816052,,,,,
Chile,CHL,2021,Moving Average,0.319477313,0.23671424,0.272473173,,,,,
Chile,CHL,2022,Moving Average,0.417076743,0.237779022,0.285247688,,,,,
Chile,CHL,2023,Moving Average,0.472930173,0.235912408,0.278164151,,,,,
Chile,CHL,2024,Moving Average,0.514980983,0.233630235,0.28463504,,,,,
Chile,CHL,2025,Moving Average,0.59728064,0.241245682,0.307201132,increased,8.940483757,above,94.42657515,higher
Colombia,COL,1952,Annual Average,,0.094032258,0.02683252,,,,,
Colombia,COL,1953,Annual Average,0,0.119992027,0.02447165,,,,,
Colombia,COL,1954,Annual Average,0.1356852,0.132968278,0.112089663,,,,,
Colombia,COL,1955,Annual Average,0.061637075,0.135578224,0.228707565,,,,,
Colombia,COL,1956,Annual Average,0,0.099280593,0.033562534,,,,,
Colombia,COL,1957,Annual Average,0.12642035,0.123247919,0.086126338,,,,,
Colombia,COL,1958,Annual Average,0.181942275,0.118867639,0.062928884,,,,,
Colombia,COL,1959,Annual Average,0,0.068547041,0.050648547,,,,,
Colombia,COL,1960,Annual Average,0,0.052470631,0.020219676,,,,,
Colombia,COL,1961,Annual Average,0.04816955,0.073723685,0.054603445,,,,,
Colombia,COL,1962,Annual Average,0.03984065,0.106181739,0.094596351,,,,,
Colombia,COL,1963,Annual Average,0,0.113526106,0.172355044,,,,,
Colombia,COL,1964,Annual Average,0.117462,0.135993169,0.105002415,,,,,
Colombia,COL,1965,Annual Average,0.1066959,0.113382053,0.092038359,,,,,
Colombia,COL,1966,Annual Average,0.1497188,0.113745596,0.157203246,,,,,
Colombia,COL,1967,Annual Average,0.042358525,0.114015255,0.127875353,,,,,
Colombia,COL,1968,Annual Average,0.052742625,0.134318179,0.109221016,,,,,
Colombia,COL,1969,Annual Average,0.05363655,0.099653543,0.108259313,,,,,
Colombia,COL,1970,Annual Average,0.05699955,0.089846921,0.084115855,,,,,
Colombia,COL,1971,Annual Average,0.10861695,0.136009262,0.147601164,,,,,
Colombia,COL,1972,Annual Average,0.038514875,0.120515433,0.112961579,,,,,
Colombia,COL,1973,Annual Average,0,0.097201875,0.107620554,,,,,
Colombia,COL,1974,Annual Average,0,0.099176045,0.059234361,,,,,
Colombia,COL,1975,Annual Average,0.125574825,0.082351783,0.054943721,,,,,
Colombia,COL,1976,Annual Average,0.1439029,0.135147809,0.116854441,,,,,
Colombia,COL,1977,Annual Average,0.096899225,0.098647216,0.122403836,,,,,
Colombia,COL,1978,Annual Average,0.959219625,0.103184926,0.172576598,,,,,
Colombia,COL,1979,Annual Average,0,0.091342129,0.081974006,,,,,
Colombia,COL,1980,Annual Average,0.051802725,0.086126352,0.119983133,,,,,
Colombia,COL,1981,Annual Average,0.11068705,0.10302205,0.158240325,,,,,
Colombia,COL,1982,Annual Average,0.08317685,0.109882842,0.14811692,,,,,
Colombia,COL,1983,Annual Average,0.26334,0.084721178,0.089241334,,,,,
Colombia,COL,1984,Annual Average,0.08533395,0.063387132,0.085970854,,,,,
Colombia,COL,1985,Annual Average,0.01782415,0.060347026,0.042649915,,,,,
Colombia,COL,1986,Annual Average,0.0744978,0.070087014,0.094268276,,,,,
Colombia,COL,1987,Annual Average,0.0405943,0.063520881,0.054384934,,,,,
Colombia,COL,1988,Annual Average,0.1433456,0.110645242,0.122539676,,,,,
Colombia,COL,1989,Annual Average,0.146085575,0.082367692,0.101286259,,,,,
Colombia,COL,1990,Annual Average,0.1017332,0.10698999,0.105536229,,,,,
Colombia,COL,1991,Annual Average,0.19092625,0.096240572,0.068094843,,,,,
